ARG_hit_id	genome_id	genome_set	is_rep99	genus	species	source_type	ARG_gene	ARG_class
ARGH_003607	LABG_024985	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuC	MLS
ARGH_003608	LABG_024985	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lsaE	multidrug
ARGH_003609	LABG_024985	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(O)	tetracycline
ARGH_003610	LABG_024986	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmB	MLS
ARGH_003611	LABG_024986	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	lnuA	MLS
ARGH_003612	LABG_024987	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_003613	LABG_024987	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmB	MLS
ARGH_003614	LABG_024987	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuC	MLS
ARGH_003615	LABG_024988	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	aadS	aminoglycoside
ARGH_003616	LABG_024988	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ANT(6)-Ia	aminoglycoside
ARGH_003617	LABG_024988	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_003618	LABG_024988	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuB	MLS
ARGH_003619	LABG_024988	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(Q)	tetracycline
ARGH_003620	LABG_024990	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	APH(3')-IIIa	aminoglycoside
ARGH_003621	LABG_024990	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	lnuC	MLS
ARGH_003622	LABG_024990	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	SAT-4	aminoglycoside
ARGH_003623	LABG_024990	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	tet(44)	tetracycline
ARGH_003624	LABG_024990	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	tet(Q)	tetracycline
ARGH_003625	LABG_024991	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	lnuA	MLS
ARGH_003626	LABG_024991	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	lnuC	MLS
ARGH_003627	LABG_024993	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	tet(44)	tetracycline
ARGH_003628	LABG_024995	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	ErmF	MLS
ARGH_003629	LABG_024995	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	tet(X1)	tetracycline
ARGH_003630	LABG_024997	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	dfrG	trimethoprim
ARGH_003631	LABG_024998	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	animal	dfrG	trimethoprim
ARGH_003632	LABG_025000	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	animal	ErmG	MLS
ARGH_003633	LABG_025000	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	animal	vatE	MLS
ARGH_003634	LABG_025002	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	APH(2'')-If	aminoglycoside
ARGH_003635	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	mdtM	multidrug
ARGH_003636	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	msbA	multidrug
ARGH_003637	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	QnrS1	fluoroquinolone
ARGH_003638	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	tet(40)	tetracycline
ARGH_003639	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	ugd	peptide
ARGH_003640	LABG_025003	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	animal	ugd	peptide
ARGH_003641	LABG_025005	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(S)	tetracycline
ARGH_003642	LABG_025007	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	tet(Q)	tetracycline
ARGH_003643	LABG_025009	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(S)	tetracycline
ARGH_003644	LABG_025010	MQ	no	Limosilactobacillus	Limosilactobacillus galli	animal	tet(W)	tetracycline
ARGH_003645	LABG_025018	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(L)	tetracycline
ARGH_003646	LABG_025018	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(M)	tetracycline
ARGH_003647	LABG_025023	Rep99	yes	Ligilactobacillus	Ligilactobacillus agilis	animal	tet(L)	tetracycline
ARGH_003648	LABG_025023	Rep99	yes	Ligilactobacillus	Ligilactobacillus agilis	animal	tet(M)	tetracycline
ARGH_003649	LABG_025027	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ErmB	MLS
ARGH_003650	LABG_025035	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	lnuB	MLS
ARGH_003651	LABG_025035	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	lsaE	multidrug
ARGH_003652	LABG_025035	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(44)	tetracycline
ARGH_003653	LABG_025036	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	animal	tet(B)	tetracycline
ARGH_003654	LABG_025036	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	animal	tetR	tetracycline
ARGH_003655	LABG_025037	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ANT(6)-Ib	aminoglycoside
ARGH_003656	LABG_025037	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmB	MLS
ARGH_003657	LABG_025038	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_003658	LABG_025038	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmY	MLS
ARGH_003659	LABG_025039	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_003660	LABG_025043	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003661	LABG_025043	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	ErmF	MLS
ARGH_003662	LABG_025043	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	OXA-347	beta-lactam
ARGH_003663	LABG_025044	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	ErmC	MLS
ARGH_003664	LABG_025044	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	QnrVC1	fluoroquinolone
ARGH_003665	LABG_025046	Rep99	yes	Limosilactobacillus	Limosilactobacillus ingluviei	animal	catB3	phenicol
ARGH_003666	LABG_025048	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	vatE	MLS
ARGH_003667	LABG_025053	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuC	MLS
ARGH_003668	LABG_025054	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	vatE	MLS
ARGH_003669	LABG_025055	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_003670	LABG_025055	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(W)	tetracycline
ARGH_003671	LABG_025057	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	ErmB	MLS
ARGH_003672	LABG_025058	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	ErmB	MLS
ARGH_003673	LABG_025058	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	tet(L)	tetracycline
ARGH_003674	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	Erm(52)	MLS
ARGH_003675	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	ErmG	MLS
ARGH_003676	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	Mef(En2)	MLS
ARGH_003677	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(L)	tetracycline
ARGH_003678	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(M)	tetracycline
ARGH_003679	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(Q)	tetracycline
ARGH_003680	LABG_025059	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	vatE	MLS
ARGH_003681	LABG_025060	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003682	LABG_025060	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_003683	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003684	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_003685	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Erm(52)	MLS
ARGH_003686	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexA	phenicol
ARGH_003687	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexB	phenicol
ARGH_003688	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuA	MLS
ARGH_003689	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003690	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_003691	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_003692	LABG_025061	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	vatE	MLS
ARGH_003693	LABG_025062	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	catA8	phenicol
ARGH_003694	LABG_025063	MQ	no	Ligilactobacillus	Ligilactobacillus faecavium	animal	APH(3')-IIIa	aminoglycoside
ARGH_003695	LABG_025063	MQ	no	Ligilactobacillus	Ligilactobacillus faecavium	animal	tet(W)	tetracycline
ARGH_003696	LABG_025065	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	fexB	phenicol
ARGH_003697	LABG_025066	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	ErmX	MLS
ARGH_003698	LABG_025067	MQ	no	Limosilactobacillus	Limosilactobacillus faecipullorum	animal	dfrG	trimethoprim
ARGH_003699	LABG_025068	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	fexA	phenicol
ARGH_003700	LABG_025068	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	lnuA	MLS
ARGH_003701	LABG_025068	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	vatE	MLS
ARGH_003702	LABG_025069	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	Erm(52)	MLS
ARGH_003703	LABG_025069	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	npmA	aminoglycoside
ARGH_003704	LABG_025070	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	fexB	phenicol
ARGH_003705	LABG_025070	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	poxtA	multidrug
ARGH_003706	LABG_025070	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	tet(W)	tetracycline
ARGH_003707	LABG_025071	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	fexA	phenicol
ARGH_003708	LABG_025071	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	vatE	MLS
ARGH_003709	LABG_025072	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	ErmB	MLS
ARGH_003710	LABG_025072	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	ErmF	MLS
ARGH_003711	LABG_025072	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	lnuA	MLS
ARGH_003712	LABG_025072	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	Mef(En2)	MLS
ARGH_003713	LABG_025072	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius	animal	OXA-347	beta-lactam
ARGH_003714	LABG_025073	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	APH(2'')-If	aminoglycoside
ARGH_003715	LABG_025073	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_003716	LABG_025074	Rep99	yes	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	cfrE	multidrug
ARGH_003717	LABG_025075	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	Erm(52)	MLS
ARGH_003718	LABG_025075	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003719	LABG_025076	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_003720	LABG_025076	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003721	LABG_025077	MQ	no	Limosilactobacillus	Limosilactobacillus faecipullorum	animal	dfrG	trimethoprim
ARGH_003722	LABG_025079	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	Mef(En2)	MLS
ARGH_003723	LABG_025079	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	tet(Q)	tetracycline
ARGH_003724	LABG_025081	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	fexB	phenicol
ARGH_003725	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	APH(2'')-If	aminoglycoside
ARGH_003726	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003727	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	mphE	MLS
ARGH_003728	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	msrE	MLS
ARGH_003729	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	vatH	MLS
ARGH_003730	LABG_025082	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	vgaD	MLS
ARGH_003731	LABG_025084	Rep99	yes	Gallilactobacillus	Gallilactobacillus intestinavium	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003732	LABG_025084	Rep99	yes	Gallilactobacillus	Gallilactobacillus intestinavium	animal	ANT(6)-Ia	aminoglycoside
ARGH_003733	LABG_025084	Rep99	yes	Gallilactobacillus	Gallilactobacillus intestinavium	animal	ErmC	MLS
ARGH_003734	LABG_025084	Rep99	yes	Gallilactobacillus	Gallilactobacillus intestinavium	animal	ErmT	MLS
ARGH_003735	LABG_025084	Rep99	yes	Gallilactobacillus	Gallilactobacillus intestinavium	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003736	LABG_025086	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_003737	LABG_025088	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003738	LABG_025089	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003739	LABG_025092	MQ	no	Limosilactobacillus	Limosilactobacillus galli	animal	ErmX	MLS
ARGH_003740	LABG_025092	MQ	no	Limosilactobacillus	Limosilactobacillus galli	animal	tet(40)	tetracycline
ARGH_003741	LABG_025094	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	ErmT	MLS
ARGH_003742	LABG_025094	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	fexA	phenicol
ARGH_003743	LABG_025095	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003744	LABG_025096	Rep99	yes	Lactobacillus	Lactobacillus sp027681045	animal	ErmB	MLS
ARGH_003745	LABG_025097	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(W)	tetracycline
ARGH_003746	LABG_025098	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003747	LABG_025098	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	aadS	aminoglycoside
ARGH_003748	LABG_025098	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	EreD	MLS
ARGH_003749	LABG_025098	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	OXA-347	beta-lactam
ARGH_003750	LABG_025098	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003751	LABG_025099	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_003752	LABG_025099	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003753	LABG_025100	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	fexB	phenicol
ARGH_003754	LABG_025101	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	APH(3')-Ia	aminoglycoside
ARGH_003755	LABG_025101	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius	animal	MCR-1.1	peptide
ARGH_003756	LABG_025102	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(B)	tetracycline
ARGH_003757	LABG_025102	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tetR	tetracycline
ARGH_003758	LABG_025103	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ib	aminoglycoside
ARGH_003759	LABG_025106	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	aadA	aminoglycoside
ARGH_003760	LABG_025107	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003761	LABG_025107	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_003762	LABG_025107	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	fexB	phenicol
ARGH_003763	LABG_025107	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	FosXCC	fosfomycin
ARGH_003764	LABG_025107	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003765	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	ErmB	MLS
ARGH_003766	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	ErmT	MLS
ARGH_003767	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	fexB	phenicol
ARGH_003768	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	lnuA	MLS
ARGH_003769	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	poxtA	multidrug
ARGH_003770	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	qacEdelta1	disinfecting agents and antiseptics
ARGH_003771	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003772	LABG_025108	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	sul1	sulfonamide
ARGH_003773	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	aadA2	aminoglycoside
ARGH_003774	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	aadA5	aminoglycoside
ARGH_003775	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	cmlA5	phenicol
ARGH_003776	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	dfrA17	trimethoprim
ARGH_003777	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	floR	phenicol
ARGH_003778	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	lnuC	MLS
ARGH_003779	LABG_025109	MQ	no	Limosilactobacillus	Limosilactobacillus ingluviei	animal	OXA-10	beta-lactam
ARGH_003780	LABG_025110	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(4')-Ia	aminoglycoside
ARGH_003781	LABG_025110	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_003782	LABG_025111	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_003783	LABG_025111	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_003784	LABG_025111	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	vatE	MLS
ARGH_003785	LABG_025112	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(9)-Ia	aminoglycoside
ARGH_003786	LABG_025112	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_003787	LABG_025112	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmG	MLS
ARGH_003788	LABG_025112	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexB	phenicol
ARGH_003789	LABG_025112	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(S)	tetracycline
ARGH_003790	LABG_025113	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	vatH	MLS
ARGH_003791	LABG_025113	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	vgaD	MLS
ARGH_003792	LABG_025114	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	AAC(6')-IIa	aminoglycoside
ARGH_003793	LABG_025114	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	CARB-58	beta-lactam
ARGH_003794	LABG_025114	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	catB11	phenicol
ARGH_003795	LABG_025114	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	multidrug
ARGH_003796	LABG_025114	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	marA	multidrug
ARGH_003797	LABG_025115	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmA	MLS
ARGH_003798	LABG_025117	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	APH(3')-Ia	aminoglycoside
ARGH_003799	LABG_025117	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003800	LABG_025118	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	ErmF	MLS
ARGH_003801	LABG_025118	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_003802	LABG_025118	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_003803	LABG_025120	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_003804	LABG_025120	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmA	MLS
ARGH_003805	LABG_025120	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuA	MLS
ARGH_003806	LABG_025121	MQ	no	Limosilactobacillus	Limosilactobacillus intestinipullorum	animal	tet(40)	tetracycline
ARGH_003807	LABG_025122	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	fexA	phenicol
ARGH_003808	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	aad(6)	aminoglycoside
ARGH_003809	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	APH(3'')-Ib	aminoglycoside
ARGH_003810	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	APH(3')-IIIa	aminoglycoside
ARGH_003811	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	APH(6)-Id	aminoglycoside
ARGH_003812	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	dfrG	trimethoprim
ARGH_003813	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	ErmT	MLS
ARGH_003814	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	fexB	phenicol
ARGH_003815	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	SAT-4	aminoglycoside
ARGH_003816	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_003817	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	sul2	sulfonamide
ARGH_003818	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	tet(O)	tetracycline
ARGH_003819	LABG_025123	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	tet(X4)	tetracycline
ARGH_003820	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	dfrG	trimethoprim
ARGH_003821	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	ErmT	MLS
ARGH_003822	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	fexB	phenicol
ARGH_003823	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	poxtA	multidrug
ARGH_003824	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	tet(L)	tetracycline
ARGH_003825	LABG_025124	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	tet(M)	tetracycline
