genome_id	genome_set	genus	species	source_type	ARG_positive	ARG_hit_count	ARG_gene_count	ARG_class_count
LABG_020865	Rep99	Ligilactobacillus		animal	yes	1	1	1
LABG_020866	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020867	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020868	Rep99	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_020869	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020870	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020871	Rep99	Ligilactobacillus	Ligilactobacillus faecavium	animal	no	0	0	0
LABG_020872	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020873	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020874	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020875	Rep99	Lactobacillus	Lactobacillus crispatus	animal	yes	2	2	2
LABG_020876	MQ	Latilactobacillus	Latilactobacillus curvatus	animal	no	0	0	0
LABG_020877	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020878	MQ	Pediococcus	Pediococcus pentosaceus	animal	no	0	0	0
LABG_020879	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_020880	Rep99	Lactobacillus	Lactobacillus crispatus	animal	yes	5	5	2
LABG_020881	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020882	MQ	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_020883	Rep99	Lactobacillus	Lactobacillus crispatus	animal	no	0	0	0
LABG_020884	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_020885	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020886	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020887	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_020888	Rep99	Limosilactobacillus	Limosilactobacillus intestinipullorum	animal	no	0	0	0
LABG_020889	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020890	Rep99	Lactobacillus		animal	no	0	0	0
LABG_020891	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020892	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020893	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020894	MQ	Limosilactobacillus	Limosilactobacillus merdigallinarum	animal	no	0	0	0
LABG_020895	MQ	Pediococcus	Pediococcus argentinicus	animal	no	0	0	0
LABG_020896	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_020897	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_020898	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020899	MQ	Ligilactobacillus	Ligilactobacillus agilis	animal	yes	1	1	1
LABG_020900	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020901	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020902	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	yes	2	2	1
LABG_020903	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020904	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	yes	2	2	2
LABG_020905	Rep99	Lactobacillus		animal	no	0	0	0
LABG_020906	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020907	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020908	Rep99	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_020909	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020910	Rep99	Lactobacillus	Lactobacillus crispatus	animal	no	0	0	0
LABG_020911	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020912	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020913	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	4	4	3
LABG_020914	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020915	Rep99	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	no	0	0	0
LABG_020916	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_020917	Rep99	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_020918	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020919	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	yes	4	4	3
LABG_020920	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020921	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020922	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020923	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020924	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020925	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020926	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	yes	1	1	1
LABG_020927	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	4	4	2
LABG_020928	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020929	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_020930	Rep99	Ligilactobacillus	Ligilactobacillus excrementigallinarum	animal	yes	2	2	2
LABG_020931	MQ	Ligilactobacillus	Ligilactobacillus excrementavium	animal	no	0	0	0
LABG_020932	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020933	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020934	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020935	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020936	MQ	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_020937	Rep99	Ligilactobacillus	Ligilactobacillus faecavium	animal	no	0	0	0
LABG_020938	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_020939	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020940	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_020941	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020942	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020943	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020944	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_020945	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020946	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020947	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	yes	1	1	1
LABG_020948	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	yes	1	1	1
LABG_020949	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_020950	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020951	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020952	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	yes	1	1	1
LABG_020953	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020954	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020955	MQ	Limosilactobacillus	Limosilactobacillus intestinavium	animal	no	0	0	0
LABG_020956	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	no	0	0	0
LABG_020957	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020958	Rep99	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020959	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_020960	Rep99	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	no	0	0	0
LABG_020961	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020962	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_020963	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	yes	1	1	1
LABG_020964	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020965	MQ	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_020966	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020967	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020968	MQ	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020969	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020970	MQ	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020971	Rep99	Ligilactobacillus	Ligilactobacillus pabuli	animal	no	0	0	0
LABG_020972	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_020973	MQ	Limosilactobacillus	Limosilactobacillus timonensis	animal	no	0	0	0
LABG_020974	Rep99	Ligilactobacillus	Ligilactobacillus excrementavium	animal	no	0	0	0
LABG_020975	Rep99	Lactobacillus	Lactobacillus crispatus	animal	yes	1	1	1
LABG_020976	Rep99	Lactobacillus	Lactobacillus sp027681045	animal	no	0	0	0
LABG_020977	Rep99	Limosilactobacillus	Limosilactobacillus intestinavium	animal	no	0	0	0
LABG_020978	MQ	Lactobacillus	Lactobacillus crispatus	animal	yes	1	1	1
LABG_020979	Rep99	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_020980	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_020981	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	7	7	4
LABG_020982	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	no	0	0	0
LABG_020983	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020984	MQ	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_020985	MQ	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020986	Rep99	Lactobacillus	Lactobacillus crispatus	animal	yes	2	2	2
LABG_020987	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020988	MQ	Limosilactobacillus	Limosilactobacillus timonensis	animal	no	0	0	0
LABG_020989	Rep99	Lactobacillus	Lactobacillus crispatus	animal	no	0	0	0
LABG_020990	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_020991	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_020992	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020993	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_020994	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_020995	MQ	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_020996	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_020997	Rep99	Ligilactobacillus	Ligilactobacillus faecavium	animal	no	0	0	0
LABG_020998	Rep99	Lactobacillus	Lactobacillus crispatus	animal	yes	5	5	3
LABG_020999	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021000	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021001	Rep99	Ligilactobacillus	Ligilactobacillus acidipiscis	animal	no	0	0	0
LABG_021002	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	yes	1	1	1
LABG_021003	Rep99	Ligilactobacillus	Ligilactobacillus araffinosus	animal	no	0	0	0
LABG_021004	Rep99	Ligilactobacillus		animal	no	0	0	0
LABG_021005	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021006	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021007	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	animal	no	0	0	0
LABG_021008	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021009	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021010	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021011	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021012	MQ	Limosilactobacillus	Limosilactobacillus viscerum	animal	no	0	0	0
LABG_021013	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021014	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	yes	3	3	3
LABG_021015	MQ	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_021016	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_021017	Rep99	Ligilactobacillus	Ligilactobacillus saerimneri	animal	no	0	0	0
LABG_021018	Rep99	Limosilactobacillus		animal	no	0	0	0
LABG_021019	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021020	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021021	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021022	Rep99	Limosilactobacillus	Limosilactobacillus sp011958095	animal	no	0	0	0
LABG_021023	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021024	MQ	Limosilactobacillus	Limosilactobacillus timonensis	animal	no	0	0	0
LABG_021025	Rep99	Companilactobacillus		animal	no	0	0	0
LABG_021026	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021027	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021028	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021029	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021030	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021031	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021032	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021033	MQ	Levilactobacillus	Levilactobacillus namurensis	animal	no	0	0	0
LABG_021034	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021035	Rep99	Limosilactobacillus		animal	no	0	0	0
LABG_021036	Rep99	Lactobacillus	Lactobacillus sp946579245	animal	no	0	0	0
LABG_021037	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_021038	Rep99	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_021039	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021040	MQ	Ligilactobacillus	Ligilactobacillus animalis	animal	no	0	0	0
LABG_021041	MQ	Limosilactobacillus	Limosilactobacillus intestinavium	animal	no	0	0	0
LABG_021042	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021043	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021044	Rep99	Limosilactobacillus	Limosilactobacillus intestinigallinarum	animal	no	0	0	0
LABG_021045	Rep99	Ligilactobacillus	Ligilactobacillus araffinosus	animal	no	0	0	0
LABG_021046	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021047	MQ	Limosilactobacillus	Limosilactobacillus intestinipullorum	animal	no	0	0	0
LABG_021048	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_021049	MQ	Limosilactobacillus	Limosilactobacillus excrementigallinarum	animal	no	0	0	0
LABG_021050	Rep99	Ligilactobacillus	Ligilactobacillus saerimneri	animal	no	0	0	0
LABG_021051	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021052	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_021053	Rep99	Limosilactobacillus	Limosilactobacillus coleohominis_A	animal	no	0	0	0
LABG_021054	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	no	0	0	0
LABG_021055	MQ	Limosilactobacillus	Limosilactobacillus merdigallinarum	animal	no	0	0	0
LABG_021056	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021057	MQ	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_021058	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021059	Rep99	Lactobacillus	Lactobacillus sp946579245	animal	no	0	0	0
LABG_021060	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021061	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021062	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	10	9	5
LABG_021063	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	8	8	4
LABG_021064	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	yes	1	1	1
LABG_021065	Rep99	Lapidilactobacillus	Lapidilactobacillus dextrinicus	animal	no	0	0	0
LABG_021066	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021067	Rep99	Limosilactobacillus	Limosilactobacillus sp011958095	animal	yes	2	2	2
LABG_021068	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021069	Rep99	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	no	0	0	0
LABG_021070	MQ	Lactobacillus	Lactobacillus crispatus	animal	yes	3	3	2
LABG_021071	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021072	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021073	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021074	MQ	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021075	Rep99	Lactobacillus	Lactobacillus gallinarum	animal	no	0	0	0
LABG_021076	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_021077	Rep99	Ligilactobacillus	Ligilactobacillus excrementigallinarum	animal	no	0	0	0
LABG_021078	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021079	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021080	Rep99	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_021081	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021082	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021083	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021084	MQ	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_021085	MQ	Lactobacillus	Lactobacillus sp027681045	animal	no	0	0	0
LABG_021086	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021087	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021088	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021089	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021090	Rep99	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	no	0	0	0
LABG_021091	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	no	0	0	0
LABG_021092	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021093	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021094	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021095	Rep99	Limosilactobacillus	Limosilactobacillus intestinavium	animal	no	0	0	0
LABG_021096	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021097	MQ	Limosilactobacillus	Limosilactobacillus faecipullorum	animal	yes	1	1	1
LABG_021098	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021099	Rep99	Schleiferilactobacillus	Schleiferilactobacillus perolens	animal	no	0	0	0
LABG_021100	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	animal	yes	1	1	1
LABG_021101	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_021102	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021103	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021104	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021105	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021106	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021107	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021108	MQ	Limosilactobacillus	Limosilactobacillus timonensis	animal	no	0	0	0
LABG_021109	Rep99	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	no	0	0	0
LABG_021110	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021111	MQ	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021112	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021113	MQ	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	yes	1	1	1
LABG_021114	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_021115	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021116	Rep99	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	no	0	0	0
LABG_021117	MQ	Limosilactobacillus	Limosilactobacillus merdigallinarum	animal	no	0	0	0
LABG_021118	Rep99	Weissella	Weissella thailandensis	animal	no	0	0	0
LABG_021119	MQ	Limosilactobacillus	Limosilactobacillus pontis	animal	no	0	0	0
LABG_021120	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021121	MQ	Limosilactobacillus	Limosilactobacillus intestinavium	animal	no	0	0	0
LABG_021122	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021123	Rep99	Limosilactobacillus	Limosilactobacillus intestinigallinarum	animal	no	0	0	0
LABG_021124	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_021125	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_021126	MQ	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_021127	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021128	MQ	Lactobacillus	Lactobacillus crispatus	animal	no	0	0	0
LABG_021129	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_021130	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_021131	Rep99	Limosilactobacillus	Limosilactobacillus galli	animal	no	0	0	0
LABG_021132	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	animal	no	0	0	0
LABG_021133	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
