ARG_hit_id	genome_id	genome_set	ARG_gene	ARG_class	best_hit_MGE_id	best_hit_MGE_category	best_hit
ARGH_003256	LABG_024817	MQ	fexB	phenicol			no
ARGH_003257	LABG_024817	MQ	lnuC	MLS			no
ARGH_003258	LABG_024817	MQ	poxtA	multidrug			no
ARGH_003259	LABG_024817	MQ	tet(L)	tetracycline			no
ARGH_003260	LABG_024817	MQ	tet(W)	tetracycline			no
ARGH_003261	LABG_024818	Rep99	lnuA	MLS			no
ARGH_003262	LABG_024819	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003263	LABG_024819	MQ	ANT(4')-Ia	aminoglycoside			no
ARGH_003264	LABG_024819	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003265	LABG_024819	MQ	catA8	phenicol			no
ARGH_003266	LABG_024819	MQ	cfrE	multidrug			no
ARGH_003267	LABG_024819	MQ	Erm(52)	MLS			no
ARGH_003268	LABG_024819	MQ	fexB	phenicol			no
ARGH_003269	LABG_024819	MQ	FosXCC	fosfomycin			no
ARGH_003270	LABG_024819	MQ	lnuC	MLS			no
ARGH_003271	LABG_024819	MQ	poxtA	multidrug			no
ARGH_003272	LABG_024819	MQ	tet(L)	tetracycline			no
ARGH_003273	LABG_024819	MQ	tet(O)	tetracycline			no
ARGH_003274	LABG_024820	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_003275	LABG_024820	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003276	LABG_024820	MQ	Erm(52)	MLS			no
ARGH_003277	LABG_024820	MQ	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_003278	LABG_024820	MQ	lnuB	MLS			no
ARGH_003279	LABG_024820	MQ	lsaE	multidrug			no
ARGH_003280	LABG_024821	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003281	LABG_024821	MQ	Erm(52)	MLS			no
ARGH_003282	LABG_024821	MQ	ErmB	MLS			no
ARGH_003283	LABG_024821	MQ	ErmG	MLS			no
ARGH_003284	LABG_024821	MQ	ErmT	MLS			no
ARGH_003285	LABG_024821	MQ	lnuC	MLS			no
ARGH_003286	LABG_024821	MQ	vatE	MLS			no
ARGH_003287	LABG_024822	Rep99	ErmT	MLS			no
ARGH_003288	LABG_024823	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003289	LABG_024823	MQ	Erm(52)	MLS			no
ARGH_003290	LABG_024823	MQ	ErmB	MLS			no
ARGH_003291	LABG_024823	MQ	ErmT	MLS			no
ARGH_003292	LABG_024823	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_003293	LABG_024823	MQ	vatE	MLS			no
ARGH_003294	LABG_024824	MQ	ErmT	MLS			no
ARGH_003295	LABG_024825	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003296	LABG_024825	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003297	LABG_024825	MQ	catA8	phenicol			no
ARGH_003298	LABG_024825	MQ	CTX-M-14	beta-lactam	268_tnpA_KM396300.1	IS_or_transposase	yes
ARGH_003299	LABG_024825	MQ	dfrG	trimethoprim			no
ARGH_003300	LABG_024825	MQ	Erm(52)	MLS			no
ARGH_003301	LABG_024825	MQ	ErmG	MLS			no
ARGH_003302	LABG_024825	MQ	Escherichia coli emrE	MLS			no
ARGH_003303	LABG_024825	MQ	fexB	phenicol			no
ARGH_003304	LABG_024825	MQ	gadW	multidrug			no
ARGH_003305	LABG_024825	MQ	poxtA	multidrug			no
ARGH_003306	LABG_024825	MQ	tet(L)	tetracycline			no
ARGH_003307	LABG_024826	MQ	ErmT	MLS			no
ARGH_003308	LABG_024827	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003309	LABG_024827	MQ	catA8	phenicol			no
ARGH_003310	LABG_024827	MQ	CTX-M-90	beta-lactam	268_tnpA_KM396300.1	IS_or_transposase	yes
ARGH_003311	LABG_024827	MQ	Erm(52)	MLS			no
ARGH_003312	LABG_024827	MQ	Escherichia coli emrE	MLS			no
ARGH_003313	LABG_024827	MQ	fexB	phenicol			no
ARGH_003314	LABG_024827	MQ	gadX	multidrug			no
ARGH_003315	LABG_024827	MQ	poxtA	multidrug			no
ARGH_003316	LABG_024827	MQ	tet(L)	tetracycline			no
ARGH_003317	LABG_024827	MQ	tet(O)	tetracycline			no
ARGH_003318	LABG_024828	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003319	LABG_024828	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003320	LABG_024828	MQ	catA8	phenicol			no
ARGH_003321	LABG_024828	MQ	Erm(52)	MLS			no
ARGH_003322	LABG_024828	MQ	fexB	phenicol			no
ARGH_003323	LABG_024828	MQ	tet(L)	tetracycline			no
ARGH_003324	LABG_024829	MQ	ErmT	MLS			no
ARGH_003325	LABG_024830	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003326	LABG_024830	MQ	catA8	phenicol			no
ARGH_003327	LABG_024830	MQ	ErmB	MLS			no
ARGH_003328	LABG_024830	MQ	FosXCC	fosfomycin			no
ARGH_003329	LABG_024830	MQ	npmA	aminoglycoside			no
ARGH_003330	LABG_024830	MQ	poxtA	multidrug			no
ARGH_003331	LABG_024830	MQ	tet(L)	tetracycline			no
ARGH_003332	LABG_024830	MQ	tet(M)	tetracycline			no
ARGH_003333	LABG_024830	MQ	vatE	MLS			no
ARGH_003334	LABG_024831	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003335	LABG_024831	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003336	LABG_024831	MQ	catA8	phenicol			no
ARGH_003337	LABG_024831	MQ	Erm(52)	MLS			no
ARGH_003338	LABG_024831	MQ	ErmB	MLS			no
ARGH_003339	LABG_024831	MQ	ErmG	MLS			no
ARGH_003340	LABG_024831	MQ	Escherichia coli emrE	MLS			no
ARGH_003341	LABG_024831	MQ	fexB	phenicol			no
ARGH_003342	LABG_024831	MQ	poxtA	multidrug			no
ARGH_003343	LABG_024831	MQ	tet(32)	tetracycline			no
ARGH_003344	LABG_024831	MQ	tet(W)	tetracycline			no
ARGH_003345	LABG_024831	MQ	vatE	MLS			no
ARGH_003346	LABG_024832	MQ	catA8	phenicol			no
ARGH_003347	LABG_024832	MQ	ErmB	MLS			no
ARGH_003348	LABG_024832	MQ	Escherichia coli emrE	MLS			no
ARGH_003349	LABG_024832	MQ	fexB	phenicol			no
ARGH_003350	LABG_024832	MQ	FosXCC	fosfomycin			no
ARGH_003351	LABG_024832	MQ	poxtA	multidrug			no
ARGH_003352	LABG_024832	MQ	vatE	MLS			no
ARGH_003353	LABG_024833	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003354	LABG_024833	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003355	LABG_024833	MQ	catA8	phenicol			no
ARGH_003356	LABG_024833	MQ	cfrE	multidrug			no
ARGH_003357	LABG_024833	MQ	dfrG	trimethoprim			no
ARGH_003358	LABG_024833	MQ	Erm(52)	MLS			no
ARGH_003359	LABG_024833	MQ	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_003360	LABG_024833	MQ	fexB	phenicol			no
ARGH_003361	LABG_024833	MQ	poxtA	multidrug			no
ARGH_003362	LABG_024833	MQ	qacL	disinfecting agents and antiseptics	508_tnpA_KU341381.1	IS_or_transposase	yes
ARGH_003363	LABG_024833	MQ	sul3	sulfonamide	508_tnpA_KU341381.1	IS_or_transposase	yes
ARGH_003364	LABG_024833	MQ	tet(L)	tetracycline			no
ARGH_003365	LABG_024833	MQ	tet(M)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_003366	LABG_024833	MQ	tet(W)	tetracycline			no
ARGH_003367	LABG_024833	MQ	ugd	peptide			no
ARGH_003368	LABG_024833	MQ	vatE	MLS			no
ARGH_003369	LABG_024834	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003370	LABG_024834	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003371	LABG_024834	MQ	tet(L)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_003372	LABG_024834	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_003373	LABG_024834	MQ	ugd	peptide			no
ARGH_003374	LABG_024835	MQ	vatE	MLS			no
ARGH_003375	LABG_024836	MQ	catA8	phenicol			no
ARGH_003376	LABG_024837	MQ	ErmT	MLS			no
ARGH_003377	LABG_024838	MQ	tet(L)	tetracycline			no
ARGH_003378	LABG_024838	MQ	tet(M)	tetracycline			no
ARGH_003379	LABG_024839	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003380	LABG_024840	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_003381	LABG_024840	MQ	dfrG	trimethoprim			no
ARGH_003382	LABG_024840	MQ	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_003383	LABG_024840	MQ	lnuB	MLS			no
ARGH_003384	LABG_024840	MQ	lsaE	multidrug			no
ARGH_003385	LABG_024841	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003386	LABG_024841	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003387	LABG_024841	MQ	tet(L)	tetracycline			no
ARGH_003388	LABG_024842	Rep99	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_003389	LABG_024842	Rep99	APH(2'')-If	aminoglycoside			no
ARGH_003390	LABG_024842	Rep99	tet(L)	tetracycline			no
ARGH_003391	LABG_024842	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_003392	LABG_024843	MQ	tet(M)	tetracycline	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_003393	LABG_024844	MQ	fexB	phenicol			no
ARGH_003394	LABG_024844	MQ	poxtA	multidrug			no
ARGH_003395	LABG_024845	MQ	tet(39)	tetracycline			no
ARGH_003396	LABG_024846	MQ	fexB	phenicol	301_tnpA_AB362339.1	IS_or_transposase	yes
ARGH_003397	LABG_024846	MQ	poxtA	multidrug	301_tnpA_AB362339.1	IS_or_transposase	yes
ARGH_003398	LABG_024847	MQ	ErmG	MLS			no
ARGH_003399	LABG_024847	MQ	fexA	phenicol			no
ARGH_003400	LABG_024847	MQ	SAT-4	aminoglycoside			no
ARGH_003401	LABG_024847	MQ	vatE	MLS			no
ARGH_003402	LABG_024850	Rep99	lnuA	MLS			no
ARGH_003403	LABG_024852	MQ	ErmB	MLS			no
ARGH_003404	LABG_024852	MQ	ErmF	MLS			no
ARGH_003405	LABG_024852	MQ	tet(X)	tetracycline			no
ARGH_003406	LABG_024853	MQ	tet(L)	tetracycline			no
ARGH_003407	LABG_024854	MQ	tet(39)	tetracycline			no
ARGH_003408	LABG_024859	MQ	fexA	phenicol			no
ARGH_003409	LABG_024859	MQ	vatE	MLS			no
ARGH_003410	LABG_024860	MQ	CfxA2	beta-lactam			no
ARGH_003411	LABG_024860	MQ	ErmA	MLS			no
ARGH_003412	LABG_024861	Rep99	ErmT	MLS			no
ARGH_003413	LABG_024861	Rep99	fexA	phenicol			no
ARGH_003414	LABG_024861	Rep99	Streptococcus suis chloramphenicol acetyltransferase	phenicol			no
ARGH_003415	LABG_024862	Rep99	APH(3')-IIIa	aminoglycoside			no
ARGH_003416	LABG_024863	MQ	fexA	phenicol			no
ARGH_003417	LABG_024864	Rep99	ErmT	MLS			no
ARGH_003418	LABG_024864	Rep99	lnuA	MLS			no
ARGH_003419	LABG_024864	Rep99	vatE	MLS			no
ARGH_003420	LABG_024865	MQ	vatE	MLS			no
ARGH_003421	LABG_024866	MQ	Erm(52)	MLS			no
ARGH_003422	LABG_024866	MQ	ErmT	MLS			no
ARGH_003423	LABG_024866	MQ	lnuA	MLS			no
ARGH_003424	LABG_024866	MQ	tet(B)	tetracycline			no
ARGH_003425	LABG_024866	MQ	tetR	tetracycline			no
ARGH_003426	LABG_024867	MQ	ErmT	MLS			no
ARGH_003427	LABG_024867	MQ	vatE	MLS			no
ARGH_003428	LABG_024868	Rep99	Erm(52)	MLS			no
ARGH_003429	LABG_024868	Rep99	lnuA	MLS			no
ARGH_003430	LABG_024869	Rep99	tet(32)	tetracycline			no
ARGH_003431	LABG_024869	Rep99	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_003432	LABG_024870	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_003433	LABG_024870	MQ	ErmT	MLS			no
ARGH_003434	LABG_024870	MQ	lnuA	MLS			no
ARGH_003435	LABG_024871	MQ	Erm(52)	MLS			no
ARGH_003436	LABG_024873	MQ	aad(6)	aminoglycoside			no
ARGH_003437	LABG_024873	MQ	ErmB	MLS			no
ARGH_003438	LABG_024873	MQ	tet(44)	tetracycline			no
ARGH_003439	LABG_024874	MQ	lnuA	MLS	2756_tnpA_KX810026.1	IS_or_transposase	yes
ARGH_003440	LABG_024875	MQ	Erm(52)	MLS			no
ARGH_003441	LABG_024875	MQ	ErmT	MLS			no
ARGH_003442	LABG_024875	MQ	vatE	MLS			no
ARGH_003443	LABG_024877	Rep99	lnuA	MLS			no
ARGH_003444	LABG_024878	MQ	aad(6)	aminoglycoside			no
ARGH_003445	LABG_024878	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_003446	LABG_024878	MQ	ErmB	MLS			no
ARGH_003447	LABG_024878	MQ	ErmG	MLS			no
ARGH_003448	LABG_024878	MQ	ErmT	MLS			no
ARGH_003449	LABG_024878	MQ	SAT-4	aminoglycoside			no
ARGH_003450	LABG_024879	MQ	aad(6)	aminoglycoside			no
ARGH_003451	LABG_024879	MQ	Erm(52)	MLS			no
ARGH_003452	LABG_024879	MQ	SAT-4	aminoglycoside			no
ARGH_003453	LABG_024880	MQ	lnuA	MLS			no
ARGH_003454	LABG_024880	MQ	lnuC	MLS			no
ARGH_003455	LABG_024880	MQ	vatE	MLS			no
ARGH_003456	LABG_024881	MQ	ErmG	MLS			no
ARGH_003457	LABG_024881	MQ	ErmT	MLS			no
ARGH_003458	LABG_024881	MQ	vatE	MLS			no
ARGH_003459	LABG_024882	MQ	ErmT	MLS			no
ARGH_003460	LABG_024883	MQ	tet(O)	tetracycline			no
ARGH_003461	LABG_024885	MQ	ErmG	MLS			no
ARGH_003462	LABG_024885	MQ	poxtA	multidrug			no
ARGH_003463	LABG_024886	MQ	lnuA	MLS			no
ARGH_003464	LABG_024887	MQ	lnuA	MLS			no
ARGH_003465	LABG_024888	MQ	ErmB	MLS			no
ARGH_003466	LABG_024888	MQ	lnuA	MLS			no
ARGH_003467	LABG_024889	MQ	tet(B)	tetracycline			no
ARGH_003468	LABG_024889	MQ	tetR	tetracycline			no
ARGH_003469	LABG_024891	MQ	ErmF	MLS			no
ARGH_003470	LABG_024891	MQ	lnuA	MLS			no
ARGH_003471	LABG_024891	MQ	tet(X1)	tetracycline			no
ARGH_003472	LABG_024893	MQ	ErmA	MLS			no
ARGH_003473	LABG_024893	MQ	lnuA	MLS			no
ARGH_003474	LABG_024895	Rep99	tetB(P)	tetracycline			no
ARGH_003475	LABG_024897	MQ	lnuA	MLS			no
ARGH_003476	LABG_024897	MQ	lnuC	MLS			no
ARGH_003477	LABG_024897	MQ	tet(Q)	tetracycline			no
ARGH_003478	LABG_024898	MQ	aadS	aminoglycoside			no
ARGH_003479	LABG_024898	MQ	lnuA	MLS			no
ARGH_003480	LABG_024900	MQ	lnuC	MLS			no
ARGH_003481	LABG_024901	MQ	cfrE	multidrug			no
ARGH_003482	LABG_024901	MQ	Mef(En2)	MLS			no
ARGH_003483	LABG_024903	MQ	ErmF	MLS			no
ARGH_003484	LABG_024903	MQ	lnuA	MLS			no
ARGH_003485	LABG_024905	Rep99	ErmB	MLS			no
ARGH_003486	LABG_024905	Rep99	tet(L)	tetracycline			no
ARGH_003487	LABG_024906	MQ	aad(6)	aminoglycoside			no
ARGH_003488	LABG_024906	MQ	SAT-4	aminoglycoside			no
ARGH_003489	LABG_024911	MQ	ErmF	MLS			no
ARGH_003490	LABG_024911	MQ	lnuC	MLS			no
ARGH_003491	LABG_024912	MQ	lnuA	MLS			no
ARGH_003492	LABG_024912	MQ	tet(Q)	tetracycline			no
ARGH_003493	LABG_024913	Rep99	ErmB	MLS			no
ARGH_003494	LABG_024913	Rep99	tet(L)	tetracycline			no
ARGH_003495	LABG_024914	MQ	lnuC	MLS			no
ARGH_003496	LABG_024914	MQ	tet(W)	tetracycline			no
ARGH_003497	LABG_024915	MQ	tet(B)	tetracycline			no
ARGH_003498	LABG_024915	MQ	tetR	tetracycline			no
ARGH_003499	LABG_024916	MQ	ErmG	MLS			no
ARGH_003500	LABG_024916	MQ	lnuA	MLS			no
ARGH_003501	LABG_024917	MQ	aad(6)	aminoglycoside			no
ARGH_003502	LABG_024917	MQ	cfr(B)	multidrug			no
ARGH_003503	LABG_024917	MQ	ErmB	MLS			no
ARGH_003504	LABG_024917	MQ	lnuA	MLS			no
ARGH_003505	LABG_024917	MQ	SAT-4	aminoglycoside			no
ARGH_003506	LABG_024918	MQ	lnuA	MLS			no
ARGH_003507	LABG_024919	MQ	SAT-4	aminoglycoside			no
ARGH_003508	LABG_024920	MQ	ErmG	MLS			no
ARGH_003509	LABG_024921	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_003510	LABG_024922	MQ	aad(6)	aminoglycoside			no
ARGH_003511	LABG_024922	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_003512	LABG_024922	MQ	lnuC	MLS			no
ARGH_003513	LABG_024922	MQ	lnuC	MLS			no
ARGH_003514	LABG_024922	MQ	SAT-4	aminoglycoside			no
ARGH_003515	LABG_024924	MQ	ErmB	MLS			no
ARGH_003516	LABG_024925	MQ	AAC(6')-Im	aminoglycoside			no
ARGH_003517	LABG_024925	MQ	APH(2'')-IIa	aminoglycoside			no
ARGH_003518	LABG_024926	Rep99	ErmB	MLS			no
ARGH_003519	LABG_024927	MQ	ErmB	MLS			no
ARGH_003520	LABG_024927	MQ	ErmG	MLS			no
ARGH_003521	LABG_024928	MQ	Escherichia coli emrE	MLS			no
ARGH_003522	LABG_024928	MQ	lnuA	MLS			no
ARGH_003523	LABG_024928	MQ	qacL	disinfecting agents and antiseptics	508_tnpA_KU341381.1	IS_or_transposase	yes
ARGH_003524	LABG_024928	MQ	sul3	sulfonamide	508_tnpA_KU341381.1	IS_or_transposase	yes
ARGH_003525	LABG_024928	MQ	tet(B)	tetracycline			no
ARGH_003526	LABG_024928	MQ	tetR	tetracycline			no
ARGH_003527	LABG_024930	MQ	lnuA	MLS			no
ARGH_003528	LABG_024930	MQ	tet(44)	tetracycline			no
ARGH_003529	LABG_024930	MQ	tet(L)	tetracycline			no
ARGH_003530	LABG_024932	MQ	ErmA	MLS			no
ARGH_003531	LABG_024933	MQ	tet(B)	tetracycline			no
ARGH_003532	LABG_024933	MQ	tetR	tetracycline			no
ARGH_003533	LABG_024935	Rep99	ANT(6)-Ib	aminoglycoside			no
ARGH_003534	LABG_024935	Rep99	CfxA6	beta-lactam			no
ARGH_003535	LABG_024935	Rep99	tet(44)	tetracycline			no
ARGH_003536	LABG_024936	MQ	lnuC	MLS			no
ARGH_003537	LABG_024937	Rep99	ErmB	MLS			no
ARGH_003538	LABG_024937	Rep99	ErmG	MLS			no
ARGH_003539	LABG_024937	Rep99	tet(44)	tetracycline			no
ARGH_003540	LABG_024939	MQ	ROB-1	beta-lactam			no
ARGH_003541	LABG_024940	Rep99	tet(B)	tetracycline			no
ARGH_003542	LABG_024940	Rep99	tetR	tetracycline			no
ARGH_003543	LABG_024941	MQ	lnuA	MLS			no
ARGH_003544	LABG_024941	MQ	lnuA	MLS			no
ARGH_003545	LABG_024943	MQ	ErmB	MLS			no
ARGH_003546	LABG_024948	MQ	ErmF	MLS			no
ARGH_003547	LABG_024948	MQ	tet(X)	tetracycline			no
ARGH_003548	LABG_024948	MQ	tet(X1)	tetracycline			no
ARGH_003549	LABG_024949	MQ	lnuC	MLS			no
ARGH_003550	LABG_024950	MQ	aad(6)	aminoglycoside			no
ARGH_003551	LABG_024950	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_003552	LABG_024950	MQ	CfxA6	beta-lactam			no
ARGH_003553	LABG_024950	MQ	lnuC	MLS			no
ARGH_003554	LABG_024950	MQ	SAT-4	aminoglycoside			no
ARGH_003555	LABG_024951	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_003556	LABG_024951	MQ	lnuA	MLS			no
ARGH_003557	LABG_024951	MQ	lnuB	MLS	2546_tnpA_KJ507131.1	IS_or_transposase	yes
ARGH_003558	LABG_024951	MQ	lsaE	multidrug	2546_tnpA_KJ507131.1	IS_or_transposase	yes
ARGH_003559	LABG_024952	MQ	ErmF	MLS			no
ARGH_003560	LABG_024952	MQ	lnuC	MLS			no
ARGH_003561	LABG_024953	MQ	ACI-1	beta-lactam			no
ARGH_003562	LABG_024954	MQ	ErmB	MLS			no
ARGH_003563	LABG_024954	MQ	lnuA	MLS			no
ARGH_003564	LABG_024954	MQ	tet(Q)	tetracycline			no
ARGH_003565	LABG_024955	MQ	CfxA6	beta-lactam			no
ARGH_003566	LABG_024956	MQ	ANT(6)-Ib	aminoglycoside			no
ARGH_003567	LABG_024956	MQ	CfxA6	beta-lactam			no
ARGH_003568	LABG_024956	MQ	tet(44)	tetracycline			no
ARGH_003569	LABG_024958	MQ	lnuC	MLS			no
ARGH_003570	LABG_024958	MQ	poxtA	multidrug			no
ARGH_003571	LABG_024959	MQ	ErmT	MLS			no
ARGH_003572	LABG_024961	MQ	cfrE	multidrug			no
ARGH_003573	LABG_024962	MQ	ErmA	MLS			no
ARGH_003574	LABG_024962	MQ	ErmF	MLS			no
ARGH_003575	LABG_024962	MQ	fexA	phenicol			no
ARGH_003576	LABG_024969	Rep99	Enterococcus faecium chloramphenicol acetyltransferase	phenicol	43_rep7b_3_SAP089A_GQ900440.1	plasmid_related	yes
ARGH_003577	LABG_024969	Rep99	fexB	phenicol			no
ARGH_003578	LABG_024973	MQ	ErmT	MLS			no
ARGH_003579	LABG_024975	Rep99	lnuA	MLS			no
ARGH_003580	LABG_024975	Rep99	tet(W/N/W)	tetracycline			no
ARGH_003581	LABG_024976	Rep99	lnuC	MLS			no
ARGH_003582	LABG_024977	Rep99	Mef(En2)	MLS			no
ARGH_003583	LABG_024978	MQ	aadS	aminoglycoside			no
ARGH_003584	LABG_024978	MQ	ANT(9)-Ia	aminoglycoside			no
ARGH_003585	LABG_024978	MQ	lnuC	MLS			no
ARGH_003586	LABG_024978	MQ	LnuH	MLS			no
ARGH_003587	LABG_024978	MQ	tet(36)	tetracycline			no
ARGH_003588	LABG_024978	MQ	tet(H)	tetracycline			no
ARGH_003589	LABG_024978	MQ	tet(Q)	tetracycline			no
ARGH_003590	LABG_024978	MQ	tet(T)	tetracycline			no
ARGH_003591	LABG_024979	MQ	tet(W/N/W)	tetracycline			no
ARGH_003592	LABG_024980	MQ	tet(H)	tetracycline			no
ARGH_003593	LABG_024981	MQ	lnuC	MLS			no
ARGH_003594	LABG_024981	MQ	tet(36)	tetracycline			no
ARGH_003595	LABG_024981	MQ	tet(O)	tetracycline			no
ARGH_003596	LABG_024982	MQ	ANT(6)-Ib	aminoglycoside			no
ARGH_003597	LABG_024982	MQ	ErmB	MLS			no
ARGH_003598	LABG_024982	MQ	lnuA	MLS			no
ARGH_003599	LABG_024982	MQ	lnuC	MLS			no
ARGH_003600	LABG_024982	MQ	tet(Q)	tetracycline			no
ARGH_003601	LABG_024983	MQ	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_003602	LABG_024983	MQ	lnuC	MLS			no
ARGH_003603	LABG_024983	MQ	tet(36)	tetracycline			no
ARGH_003604	LABG_024984	MQ	tet(H)	tetracycline			no
ARGH_003605	LABG_024985	MQ	ErmB	MLS			no
ARGH_003606	LABG_024985	MQ	lnuB	MLS			no
ARGH_003607	LABG_024985	MQ	lnuC	MLS			no
ARGH_003608	LABG_024985	MQ	lsaE	multidrug			no
ARGH_003609	LABG_024985	MQ	tet(O)	tetracycline			no
ARGH_003610	LABG_024986	MQ	ErmB	MLS			no
ARGH_003611	LABG_024986	MQ	lnuA	MLS			no
ARGH_003612	LABG_024987	MQ	CfxA6	beta-lactam			no
ARGH_003613	LABG_024987	MQ	ErmB	MLS			no
ARGH_003614	LABG_024987	MQ	lnuC	MLS			no
ARGH_003615	LABG_024988	MQ	aadS	aminoglycoside			no
ARGH_003616	LABG_024988	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_003617	LABG_024988	MQ	CfxA6	beta-lactam			no
ARGH_003618	LABG_024988	MQ	lnuB	MLS			no
ARGH_003619	LABG_024988	MQ	tet(Q)	tetracycline			no
ARGH_003620	LABG_024990	Rep99	APH(3')-IIIa	aminoglycoside			no
ARGH_003621	LABG_024990	Rep99	lnuC	MLS			no
ARGH_003622	LABG_024990	Rep99	SAT-4	aminoglycoside			no
ARGH_003623	LABG_024990	Rep99	tet(44)	tetracycline			no
ARGH_003624	LABG_024990	Rep99	tet(Q)	tetracycline			no
ARGH_003625	LABG_024991	MQ	lnuA	MLS			no
ARGH_003626	LABG_024991	MQ	lnuC	MLS			no
ARGH_003627	LABG_024993	MQ	tet(44)	tetracycline			no
ARGH_003628	LABG_024995	MQ	ErmF	MLS			no
ARGH_003629	LABG_024995	MQ	tet(X1)	tetracycline			no
ARGH_003630	LABG_024997	MQ	dfrG	trimethoprim			no
ARGH_003631	LABG_024998	Rep99	dfrG	trimethoprim			no
ARGH_003632	LABG_025000	Rep99	ErmG	MLS			no
ARGH_003633	LABG_025000	Rep99	vatE	MLS			no
ARGH_003634	LABG_025002	MQ	APH(2'')-If	aminoglycoside			no
ARGH_003635	LABG_025003	Rep99	mdtM	multidrug			no
ARGH_003636	LABG_025003	Rep99	msbA	multidrug			no
ARGH_003637	LABG_025003	Rep99	QnrS1	fluoroquinolone	730_tnpA_KX117210.1	IS_or_transposase	yes
ARGH_003638	LABG_025003	Rep99	tet(40)	tetracycline			no
ARGH_003639	LABG_025003	Rep99	ugd	peptide	1826_tnpA_JNRU01000074.1	IS_or_transposase	yes
ARGH_003640	LABG_025003	Rep99	ugd	peptide			no
ARGH_003641	LABG_025005	Rep99	tet(S)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_003642	LABG_025007	MQ	tet(Q)	tetracycline			no
ARGH_003643	LABG_025009	Rep99	tet(S)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_003644	LABG_025010	MQ	tet(W)	tetracycline			no
ARGH_003645	LABG_025018	MQ	tet(L)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_003646	LABG_025018	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_003647	LABG_025023	Rep99	tet(L)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_003648	LABG_025023	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_003649	LABG_025027	Rep99	ErmB	MLS			no
ARGH_003650	LABG_025035	MQ	lnuB	MLS			no
ARGH_003651	LABG_025035	MQ	lsaE	multidrug			no
ARGH_003652	LABG_025035	MQ	tet(44)	tetracycline			no
ARGH_003653	LABG_025036	MQ	tet(B)	tetracycline			no
ARGH_003654	LABG_025036	MQ	tetR	tetracycline			no
